4,6154
4,8116
4,8434
4,9498
4,10708
4,10926
4,12194
4,18730
4,18958
4,21202
4,26196
4,26960
4,28302
4,28432
4,29688
4,30558
4,31656
4,32048
4,32962
4,35552
4,36916
4,36964
4,37152
4,37354
4,48140
4,51486
4,55578
4,59626
4,65268
4,69582
4,69996
4,71220
4,85130
4,86406
4,86454
4,100526
4,102320
4,120296
4,121280
4,121372
4,133088
4,144744
3,288
3,350
3,536
3,1714
3,2170
3,3072
3,3090
3,3330
3,3476
3,3888
3,4644
3,5292
3,6878
3,7574
3,7776
3,8226
3,9800
3,10190
3,10366
3,10894
3,10920
3,11066
3,11924
3,12454
3,12876
3,14086
3,14492
3,14976
3,15086
3,15252
3,15328
3,16704
3,16722
3,16750
3,17232
3,17310
3,17522
3,18148
3,19790
3,20426
3,20512
3,21050
3,21340
3,23604
3,23676
3,23810
3,24146
3,24722
3,25256
3,26022
3,26474
3,26716
3,26728
3,26990
3,27308
3,28116
3,28198
3,28622
3,29480
3,29588
3,29700
3,30522
3,30580
3,31020
3,31940
3,32526
3,32946
3,33292
3,33902
3,34660
3,34760
3,35106
3,35272
3,35744
3,36310
3,36426
3,36868
3,37962
3,39000
3,39398
3,40542
3,40608
3,41226
3,42642
3,43996
3,44648
3,45344
3,47150
3,48250
3,48654
3,48948
3,50704
3,50810
3,51242
3,51504
3,52782
3,53856
3,55308
3,55526
3,58434
3,59692
3,60964
3,60976
3,61900
3,63050
3,63830
3,64014
3,64194
3,64884
3,65746
3,66798
3,67128
3,67872
3,68614
3,69208
3,69234
3,73446
3,73766
3,73970
3,75624
3,75976
3,76688
3,78202
3,80934
3,82286
3,82960
3,84256
3,85184
3,85488
3,88390
3,88956
3,90806
3,11690
3,96698
3,102072
3,103906
3,103932
3,104208
3,104782
3,106650
3,107168
3,110850
3,120500
3,123236
3,130710
3,131830
3,132490
3,136916
3,137062
3,140182
3,142868
3,148088
3,149486
3,158050
3,169702
3,122096
3,174770
3,178736
3,185760
2,90
2,356
2,378
2,388
2,948
2,1308
2,1610
2,1682
2,1966
2,2158
2,2370
2,2656
2,2904
2,3030
2,3214
2,3528
2,3716
2,3970
2,4132
2,4226
2,4522
2,4592
2,4622
2,4796
3,19144
2,5046
2,5376
2,5382
2,5944
2,6088
2,6448
2,6560
2,6660
2,6666
3,35244
2,7226
2,7258
2,7334
2,7470
2,7510
2,7512
2,7586
2,7614
2,7928
2,8084
2,8092
2,8198
2,8326
2,8508
2,8616
2,8626
2,8694
2,8768
2,8842
2,9166
2,9320
2,9794
2,9918
2,10384
2,10460
2,10910
2,11560
2,11708
2,12084
2,12096
2,12374
2,12784
2,12928
2,12996
2,13046
2,13300
3,20122
2,13542
2,13546
2,13598
2,13606
2,13864
2,14162
2,14196
2,14594
2,15028
2,15030
2,15280
2,15544
2,15622
2,15824
2,15848
2,16000
2,16200
2,16368
2,16570
2,16868
2,17252
2,17380
2,17520
2,17724
3,20774
2,17746
2,17936
2,18002
2,18314
2,18598
2,18972
2,19208
2,19310
2,19480
2,19486
2,19500
2,19552
2,19690
2,19714
2,19894
2,20382
2,20736
2,20882
2,21342
2,21436
2,21500
2,21852
2,22346
2,22634
3,101844
2,22832
2,23008
2,23320
3,105962
2,23544
2,23766
2,24098
2,24168
2,24428
2,24484
2,24498
2,24576
2,24938
2,25310
2,25446
2,25558
2,25622
2,25722
2,25738
2,25822
2,25852
2,26012
2,26836
2,27050
2,27298
2,27410
2,27546
2,27552
2,27606
2,27890
2,27940
2,28068
2,28386
2,28394
2,28652
2,29162
2,29310
2,29548
2,29764
2,29810
2,29930
2,30078
2,30300
2,30382
2,30448
2,30556
2,31196
2,31424
2,31430
2,31946
2,32060
2,32406
2,32490
2,33846
2,33894
2,34072
2,34084
2,34426
2,34536
2,34784
2,35016
2,35112
2,35682
2,36084
2,36126
2,36144
2,36504
2,36672
2,36738
2,36778
2,36970
2,37264
2,37706
2,38424
2,38858
2,39256
2,39678
2,40514
2,40832
2,41184
2,41266
2,41686
2,42332
2,42524
2,43392
2,43664
2,43878
2,44534
2,44910
2,45200
2,45590
2,45680
2,45942
2,46112
2,46302
2,46862
2,47018
2,47262
2,47524
2,47854
2,48504
2,48564
2,48670
2,48728
2,49336
2,49500
2,50220
2,51064
2,51094
2,51308
2,51362
2,51448
2,51680
2,2
2,52828
2,52900
2,53408
2,53440
2,53950
2,54608
2,54962
2,55132
2,55404
2,55696
2,56480
2,57454
2,57682
2,58044
2,58190
2,58278
2,58932
2,58950
2,59172
2,59272
2,59300
2,59394
2,59526
2,60440
2,60484
2,60504
2,60652
2,60696
2,60928
2,61308
2,61656
2,62074
2,62916
2,62932
2,63198
2,64052
2,64112
2,64440
2,64892
2,64906
2,65044
2,65076
2,65628
2,66206
2,66208
2,66218
2,66492
2,66632
2,66782
2,67054
2,67326
2,67650
2,67812
2,68326
2,68610
2,68754
2,68914
2,69268
2,70218
2,70476
2,70786
2,70812
2,71146
2,71650
2,71654
2,72022
2,73060
2,73212
2,73308
2,73998
2,74146
2,74356
2,74950
2,75384
2,75880
2,76250
2,77152
2,77168
2,77402
2,77640
2,77868
2,77910
2,77946
2,78582
2,78900
2,79174
2,79474
2,79524
2,79888
2,80038
2,80404
2,80458
2,81474
2,81764
2,81988
2,83526
2,83660
2,83756
2,83970
2,84052
2,84148
2,84468
2,84706
2,84806
2,84890
2,85166
2,85420
2,85834
2,86564
2,86978
2,87300
2,87550
2,87672
2,88258
2,88544
2,88622
2,89142
2,89368
2,89582
2,89890
2,89910
2,90138
2,90252
2,90286
2,91048
2,91474
2,91486
2,91562
2,91918
2,92602
2,92688
2,94212
2,95234
2,95268
2,95924
2,96714
2,96746
2,98416
2,98784
2,99774
2,100268
2,100522
2,100782
2,6708
2,101994
2,102018
2,102020
2,102744
2,104750
2,105576
2,105824
2,106068
2,106266
2,106278
2,106624
2,106768
2,107598
2,108736
2,108788
2,108802
2,109146
2,109282
2,110412
2,110536
2,111154
2,111376
2,112180
2,113162
2,114434
2,115484
2,115784
2,115888
2,116012
2,116678
2,117226
2,117258
2,117282
2,117700
2,22290
2,118074
2,118098
2,118704
2,118724
2,118874
2,119460
2,119630
2,119900
2,120002
2,120462
2,120542
2,121156
2,122266
2,122354
2,122392
2,123002
2,91268
2,123096
2,123570
2,123592
2,124432
2,125280
2,125342
2,125426
2,126026
2,126928
2,126994
2,127590
2,127776
2,127840
2,128384
2,128722
2,128940
2,131114
2,131610
2,134666
2,135650
2,136240
2,136618
2,137198
2,137206
2,137522
2,138294
2,138928
2,139094
2,139148
2,139798
2,139840
2,142814
2,144242
2,91712
2,144854
2,145588
2,146412
2,148272
2,148294
2,149100
2,149972
2,151398
2,151534
2,151620
2,152040
2,152186
2,154352
2,16568
